dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.5,Neural vs Analytical,29.8016357421875,29.585988998413086,3.6765897274017334
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.6,Analytical vs GT,18.182403564453125,18.096553802490234,1.1145986318588257
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.6,Neural vs GT,17.874191284179688,17.920686721801758,1.1026002168655396
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.6,Neural vs Analytical,33.16349792480469,32.57177734375,3.5282673835754395
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.7,Analytical vs GT,17.233821868896484,17.367197036743164,1.1923285722732544
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.7,Neural vs GT,17.193552017211914,17.272417068481445,1.1645846366882324
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.7,Neural vs Analytical,35.12919616699219,34.924530029296875,3.3047146797180176
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.8,Analytical vs GT,16.994525909423828,16.998546600341797,1.0753388404846191
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.8,Neural vs GT,17.038000106811523,16.960901260375977,1.063239336013794
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.8,Neural vs Analytical,37.33698654174805,36.57734680175781,2.8262903690338135
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.9,Analytical vs GT,16.40802001953125,16.49707794189453,1.1349208354949951
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.9,Neural vs GT,16.363712310791016,16.469383239746094,1.1367497444152832
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.9,Neural vs Analytical,37.945472717285156,37.632545471191406,2.2452032566070557
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,1.0,Analytical vs GT,15.928216934204102,16.3024959564209,1.1066615581512451
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,1.0,Neural vs GT,15.92369556427002,16.27785873413086,1.105138897895813
CIFAR10,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,1.0,Neural vs Analytical,37.913368225097656,37.921016693115234,1.8349595069885254
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.01,Analytical vs GT,80.0,80.0,3.236878001189325e-06
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.01,Neural vs GT,40.49281311035156,40.199222564697266,1.7040456533432007
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.01,Neural vs Analytical,40.49281311035156,40.199222564697266,1.7040456533432007
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.02,Analytical vs GT,80.0,79.95564270019531,0.3105042278766632
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.02,Neural vs GT,36.76514434814453,36.82197570800781,1.4835659265518188
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.02,Neural vs Analytical,36.76514434814453,36.821983337402344,1.4835808277130127
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.03,Analytical vs GT,80.0,79.70838165283203,1.3355203866958618
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.03,Neural vs GT,34.494998931884766,34.66159439086914,1.4335296154022217
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.03,Neural vs Analytical,34.494998931884766,34.661643981933594,1.43357515335083
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.04,Analytical vs GT,80.0,79.08928680419922,3.188476324081421
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.04,Neural vs GT,32.8553466796875,32.95502853393555,1.435071587562561
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.04,Neural vs Analytical,32.8553466796875,32.95487976074219,1.4350411891937256
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.05,Analytical vs GT,80.0,78.82865905761719,4.358625411987305
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.05,Neural vs GT,31.666419982910156,31.754892349243164,1.3836268186569214
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.05,Neural vs Analytical,31.666419982910156,31.755342483520508,1.383841633796692
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.06,Analytical vs GT,80.0,78.30738067626953,4.735213756561279
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.06,Neural vs GT,30.719575881958008,30.720417022705078,1.4626455307006836
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.06,Neural vs Analytical,30.719575881958008,30.721025466918945,1.4630212783813477
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.07,Analytical vs GT,80.0,77.02713012695312,6.971467971801758
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.07,Neural vs GT,29.758045196533203,29.818056106567383,1.4242757558822632
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.07,Neural vs Analytical,29.758060455322266,29.819015502929688,1.4253628253936768
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.08,Analytical vs GT,79.99993133544922,76.03280639648438,7.742142677307129
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.08,Neural vs GT,28.8592472076416,29.03116226196289,1.406997561454773
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.08,Neural vs Analytical,28.85930633544922,29.032943725585938,1.4079538583755493
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.09,Analytical vs GT,79.99971771240234,73.71330261230469,9.786426544189453
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.09,Neural vs GT,28.474773406982422,28.43597984313965,1.4166768789291382
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.09,Neural vs Analytical,28.474773406982422,28.44051742553711,1.4178129434585571
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.1,Analytical vs GT,79.70407104492188,70.8454360961914,11.409244537353516
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.1,Neural vs GT,27.795421600341797,27.881933212280273,1.441296100616455
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.1,Neural vs Analytical,27.802127838134766,27.88745880126953,1.4460090398788452
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.15,Analytical vs GT,59.49531555175781,61.46198272705078,14.768470764160156
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.15,Neural vs GT,25.5449161529541,25.579795837402344,1.308011770248413
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.15,Neural vs Analytical,25.550262451171875,25.632444381713867,1.3092341423034668
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.2,Analytical vs GT,45.880767822265625,50.94281768798828,15.150477409362793
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.2,Neural vs GT,24.14039421081543,24.141691207885742,1.310261607170105
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.2,Neural vs Analytical,24.162721633911133,24.270700454711914,1.2869665622711182
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.25,Analytical vs GT,38.41018295288086,42.007347106933594,11.851629257202148
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.25,Neural vs GT,22.87566375732422,22.990583419799805,1.2887464761734009
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.25,Neural vs Analytical,23.35318946838379,23.379045486450195,1.3355371952056885
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.3,Analytical vs GT,34.06294250488281,35.203208923339844,8.099600791931152
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.3,Neural vs GT,22.04558563232422,22.069438934326172,1.272939682006836
CIFAR10,10000,LocalEquivUNet2dCondModel,denoising,False,True,0.3,Neural vs Analytical,22.656314849853516,22.79837417602539,1.5506659746170044
