dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.5,Neural vs Analytical,20.979557037353516,21.081892013549805,2.057506561279297
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.6,Analytical vs GT,18.598987579345703,18.46046257019043,1.8037856817245483
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.6,Neural vs GT,16.572376251220703,16.678709030151367,1.4428725242614746
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.6,Neural vs Analytical,21.794586181640625,22.044212341308594,2.188077926635742
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.7,Analytical vs GT,16.98680305480957,16.985431671142578,1.88681960105896
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.7,Neural vs GT,16.075927734375,15.887459754943848,1.4239753484725952
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.7,Neural vs Analytical,23.157928466796875,23.38250160217285,2.70013427734375
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.8,Analytical vs GT,16.3382568359375,16.092893600463867,1.2971497774124146
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.8,Neural vs GT,15.66181755065918,15.545741081237793,1.328644871711731
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.8,Neural vs Analytical,25.702529907226562,25.1991024017334,2.544423818588257
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.9,Analytical vs GT,14.940567016601562,15.002793312072754,1.481677532196045
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.9,Neural vs GT,14.619566917419434,14.671263694763184,1.4217479228973389
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,0.9,Neural vs Analytical,26.253623962402344,25.896339416503906,2.4551503658294678
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,1.0,Analytical vs GT,14.588580131530762,14.718945503234863,1.2284194231033325
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,1.0,Neural vs GT,14.368284225463867,14.526872634887695,1.2661585807800293
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,inpainting_center_15,False,True,1.0,Neural vs Analytical,27.552989959716797,27.540569305419922,2.158259630203247
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.01,Analytical vs GT,80.0,80.0,1.29475120047573e-05
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.01,Neural vs GT,29.40795135498047,29.36577606201172,1.5341907739639282
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.01,Neural vs Analytical,29.40795135498047,29.36577606201172,1.5341907739639282
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.02,Analytical vs GT,80.0,79.75720977783203,1.5445891618728638
FFHQ/images32x32,10000,LocalEquivUNet2dCondModel,convolution_gaussian_1.0,False,True,0.02,Neural vs GT,27.8134708404541,27.721485137939453,1.4420310258865356
