dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.8,Neural vs Analytical,23.033458709716797,22.784156799316406,2.2335147857666016
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.9,Analytical vs GT,14.940567016601562,15.002793312072754,1.481677532196045
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.9,Neural vs GT,14.590444564819336,14.706584930419922,1.241338849067688
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,0.9,Neural vs Analytical,23.14069366455078,22.784217834472656,2.194054365158081
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,1.0,Analytical vs GT,14.588580131530762,14.718945503234863,1.2284194231033325
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,1.0,Neural vs GT,14.343801498413086,14.573800086975098,1.1278294324874878
FFHQ/images32x32,10000,PatchMLP,inpainting_center_15,False,True,1.0,Neural vs Analytical,23.71398162841797,23.652498245239258,1.543646216392517
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.01,Analytical vs GT,80.0,80.0,1.29475120047573e-05
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.01,Neural vs GT,27.613719940185547,27.449155807495117,1.314911127090454
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.01,Neural vs Analytical,27.613719940185547,27.449155807495117,1.314911127090454
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.02,Analytical vs GT,80.0,79.75720977783203,1.5445891618728638
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.02,Neural vs GT,26.6055908203125,26.428407669067383,1.2721751928329468
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.02,Neural vs Analytical,26.6055908203125,26.428403854370117,1.272168755531311
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.03,Analytical vs GT,80.0,79.72686767578125,1.5747668743133545
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.03,Neural vs GT,25.840694427490234,25.720443725585938,1.2709429264068604
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.03,Neural vs Analytical,25.840694427490234,25.720449447631836,1.2709485292434692
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.04,Analytical vs GT,80.0,78.45741271972656,4.533059597015381
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.04,Neural vs GT,25.187484741210938,25.091344833374023,1.2294261455535889
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.04,Neural vs Analytical,25.187484741210938,25.09148406982422,1.229454517364502
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.05,Analytical vs GT,80.0,77.9666976928711,5.232641696929932
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.05,Neural vs GT,24.532400131225586,24.512527465820312,1.2699030637741089
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.05,Neural vs Analytical,24.532400131225586,24.512474060058594,1.269906997680664
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.06,Analytical vs GT,79.9998779296875,75.47672271728516,8.3013916015625
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.06,Neural vs GT,24.148630142211914,24.061744689941406,1.2387583255767822
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.06,Neural vs Analytical,24.148630142211914,24.063587188720703,1.2398539781570435
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.07,Analytical vs GT,76.89974212646484,72.57178497314453,9.576715469360352
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.07,Neural vs GT,23.764448165893555,23.69808578491211,1.2171268463134766
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.07,Neural vs Analytical,23.77381134033203,23.699628829956055,1.217475175857544
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.08,Analytical vs GT,75.3026123046875,69.61922454833984,11.125077247619629
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.08,Neural vs GT,23.434091567993164,23.289785385131836,1.1755647659301758
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.08,Neural vs Analytical,23.43407440185547,23.292600631713867,1.17632257938385
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.09,Analytical vs GT,64.15555572509766,64.60370635986328,13.12979507446289
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.09,Neural vs GT,23.15349578857422,23.003061294555664,1.190348744392395
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.09,Neural vs Analytical,23.175281524658203,23.010759353637695,1.1925883293151855
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.1,Analytical vs GT,57.6734619140625,61.17134094238281,12.873102188110352
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.1,Neural vs GT,22.748504638671875,22.699390411376953,1.1829493045806885
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.1,Neural vs Analytical,22.753456115722656,22.703561782836914,1.1885724067687988
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.15,Analytical vs GT,41.472747802734375,42.071990966796875,6.531830787658691
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.15,Neural vs GT,21.601818084716797,21.497459411621094,1.130059838294983
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.15,Neural vs Analytical,21.62711524963379,21.585189819335938,1.15855073928833
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.2,Analytical vs GT,32.70991134643555,33.20384979248047,4.730863571166992
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.2,Neural vs GT,20.773021697998047,20.603288650512695,1.0472564697265625
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.2,Neural vs Analytical,21.224590301513672,21.0032958984375,1.2445369958877563
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.25,Analytical vs GT,27.38723373413086,28.157094955444336,3.1656641960144043
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.25,Neural vs GT,19.949382781982422,19.927122116088867,1.1073747873306274
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.25,Neural vs Analytical,20.96314239501953,20.910669326782227,1.5571305751800537
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.3,Analytical vs GT,24.281469345092773,24.725725173950195,2.6825807094573975
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.3,Neural vs GT,19.491443634033203,19.408855438232422,1.0694180727005005
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.3,Neural vs Analytical,21.311336517333984,21.426462173461914,1.8948899507522583
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.35,Analytical vs GT,21.537818908691406,21.842321395874023,1.6123814582824707
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.35,Neural vs GT,18.978595733642578,18.875751495361328,0.9777597784996033
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.35,Neural vs Analytical,21.92416763305664,22.475902557373047,2.4711837768554688
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.4,Analytical vs GT,20.232120513916016,20.36385154724121,1.3580403327941895
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.4,Neural vs GT,18.55166244506836,18.471969604492188,0.9592404961585999
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.4,Neural vs Analytical,23.240861892700195,23.726428985595703,2.89978289604187
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.45,Analytical vs GT,18.975881576538086,19.292186737060547,1.3062286376953125
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.45,Neural vs GT,18.015544891357422,18.06238555908203,0.9638694524765015
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.45,Neural vs Analytical,25.24591827392578,25.00031280517578,2.9376111030578613
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.5,Analytical vs GT,18.453033447265625,18.682266235351562,1.0758864879608154
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.5,Neural vs GT,17.71683120727539,17.77299690246582,0.9660561680793762
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.5,Neural vs Analytical,25.96500015258789,26.117097854614258,3.342618703842163
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.6,Analytical vs GT,17.6206111907959,17.796695709228516,1.0124714374542236
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.6,Neural vs GT,17.38570785522461,17.363845825195312,1.0122406482696533
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.6,Neural vs Analytical,28.877840042114258,28.389623641967773,3.118903636932373
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.7,Analytical vs GT,16.891311645507812,16.925432205200195,0.7853699922561646
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.7,Neural vs GT,16.56052017211914,16.67506217956543,0.7946634292602539
FFHQ/images32x32,10000,PatchMLP,convolution_gaussian_1.0,False,True,0.7,Neural vs Analytical,30.7403564453125,30.25802230834961,2.884324073791504
