dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FashionMNIST,10000,PatchMLP,denoising,False,True,0.03,Neural vs GT,34.210262298583984,34.203819274902344,1.440416932106018
FashionMNIST,10000,PatchMLP,denoising,False,True,0.03,Neural vs Analytical,34.21025085449219,34.203521728515625,1.4404466152191162
FashionMNIST,10000,PatchMLP,denoising,False,True,0.04,Analytical vs GT,79.99569702148438,77.06707763671875,6.533013343811035
FashionMNIST,10000,PatchMLP,denoising,False,True,0.04,Neural vs GT,32.5399169921875,32.768672943115234,1.5148628950119019
FashionMNIST,10000,PatchMLP,denoising,False,True,0.04,Neural vs Analytical,32.539939880371094,32.771209716796875,1.5152167081832886
FashionMNIST,10000,PatchMLP,denoising,False,True,0.05,Analytical vs GT,79.9864730834961,75.5879898071289,8.066326141357422
FashionMNIST,10000,PatchMLP,denoising,False,True,0.05,Neural vs GT,31.690698623657227,31.776996612548828,1.6264327764511108
FashionMNIST,10000,PatchMLP,denoising,False,True,0.05,Neural vs Analytical,31.716785430908203,31.782743453979492,1.628090739250183
FashionMNIST,10000,PatchMLP,denoising,False,True,0.06,Analytical vs GT,79.93438720703125,73.66207885742188,9.602714538574219
FashionMNIST,10000,PatchMLP,denoising,False,True,0.06,Neural vs GT,30.755294799804688,30.731544494628906,1.681405782699585
FashionMNIST,10000,PatchMLP,denoising,False,True,0.06,Neural vs Analytical,30.74811553955078,30.737462997436523,1.682865023612976
FashionMNIST,10000,PatchMLP,denoising,False,True,0.07,Analytical vs GT,75.94413757324219,70.41545867919922,10.944581985473633
FashionMNIST,10000,PatchMLP,denoising,False,True,0.07,Neural vs GT,30.01777458190918,30.083847045898438,1.8281759023666382
FashionMNIST,10000,PatchMLP,denoising,False,True,0.07,Neural vs Analytical,30.01511573791504,30.096254348754883,1.8324743509292603
FashionMNIST,10000,PatchMLP,denoising,False,True,0.08,Analytical vs GT,73.55831909179688,68.10523223876953,12.646326065063477
