dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.35,Neural vs Analytical,28.683860778808594,28.426864624023438,2.6523828506469727
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.4,Analytical vs GT,17.366214752197266,17.296890258789062,1.317277431488037
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.4,Neural vs GT,17.21078872680664,17.09315299987793,1.3128823041915894
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.4,Neural vs Analytical,29.123458862304688,29.61511993408203,2.661940097808838
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.45,Analytical vs GT,17.177536010742188,17.10809898376465,1.4856784343719482
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.45,Neural vs GT,17.012046813964844,16.953411102294922,1.4399036169052124
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.45,Neural vs Analytical,30.279090881347656,30.177579879760742,2.4961676597595215
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.5,Analytical vs GT,16.551315307617188,16.65924072265625,1.4570717811584473
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.5,Neural vs GT,16.470823287963867,16.513538360595703,1.4367114305496216
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.5,Neural vs Analytical,30.84554672241211,30.751569747924805,2.143111228942871
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.6,Analytical vs GT,15.65377140045166,15.776159286499023,1.2209436893463135
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.6,Neural vs GT,15.503314971923828,15.664913177490234,1.2062095403671265
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.6,Neural vs Analytical,32.58285140991211,32.19987487792969,2.2584502696990967
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.7,Analytical vs GT,15.09378433227539,15.137972831726074,1.3779044151306152
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.7,Neural vs GT,15.054557800292969,15.101452827453613,1.3741480112075806
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.7,Neural vs Analytical,32.97015380859375,32.92582702636719,1.8435131311416626
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.8,Analytical vs GT,14.896361351013184,15.014659881591797,1.543575644493103
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.8,Neural vs GT,14.829071044921875,14.994985580444336,1.5500633716583252
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.8,Neural vs Analytical,34.23712921142578,34.11845016479492,2.007613182067871
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.9,Analytical vs GT,14.470243453979492,14.539560317993164,1.5131171941757202
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.9,Neural vs GT,14.492260932922363,14.505481719970703,1.506941318511963
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,0.9,Neural vs Analytical,34.543785095214844,34.40363311767578,1.6462618112564087
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,1.0,Analytical vs GT,13.925960540771484,13.955953598022461,1.4415843486785889
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,1.0,Neural vs GT,13.841665267944336,13.934340476989746,1.4329383373260498
FashionMNIST,10000,MinimalResNet,convolution_gaussian_1.0,False,True,1.0,Neural vs Analytical,34.66925048828125,34.47905349731445,1.3158392906188965
FashionMNIST,10000,MinimalResNet,denoising,False,True,0.01,Analytical vs GT,79.99996948242188,79.99003601074219,0.04492078721523285
